date,time,KEY1,Gelfenbien,McMahon,Shippee,Library,StudentUnion,Gentry,Austin,WilburCross,Oak,Business,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,19:15,20230909 19:15,0.009392357,3.28221E-05,0.000251841,0.005889405,0.002922527,7.40916E-05,0.002314398,0,0.005534752,0.009408572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,19:30,20230909 19:30,0.008680493,1.81371E-05,0.000282729,0.005828565,0.002949038,0,0.00230126,0,0.005668395,0.008938675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,19:45,20230909 19:45,0.008296505,1.88028E-05,3.5155E-05,0.006119125,0.002935284,7.71422E-05,0.002299642,0,0.00540389,0.009675109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,20:00,20230909 20:00,0.009514887,2.48803E-05,0,0.006013421,0.005057522,0,0.002291056,0,0.005148617,0.009643875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,20:15,20230909 20:15,0.009751851,2.64375E-05,0.000135033,0.006237472,0.003037745,0.005811317,0.002307783,0,0.005595752,0.00922562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,20:30,20230909 20:30,0.009483339,1.96019E-05,0.000294225,0.006316579,0.002954807,0.003153005,0.002276315,0,0.005704228,0.009414065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,20:45,20230909 20:45,0.00868367,2.58434E-05,0.000114223,0.00630154,0.002921475,0.002350617,0.002280159,0,0.005877949,0.009438351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,21:00,20230909 21:00,0.008128077,2.56217E-05,9.89837E-05,0.006535447,0.002958311,0.002313562,0.002291688,0,0.005783991,0.009398321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,21:15,20230909 21:15,0.007936183,2.467E-05,0.000124655,0.007013715,0.002919795,0.002514757,0.002274437,0,0.005778366,0.009569905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,21:30,20230909 21:30,0.008378834,2.46174E-05,9.69535E-05,0.006617187,0.002916103,0.002564413,0.002292109,0,0.005892479,0.009860702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,21:45,20230909 21:45,0.008389579,1.96146E-05,0,0.006061774,0.003040338,0.002458182,0.012639691,0,0.005782737,0.009622168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,22:00,20230909 22:00,0.008343051,2.05017E-05,6.24627E-05,0.006127647,0.0028783,0.002447352,0.012264666,0,0.005882217,0.009955784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,22:15,20230909 22:15,0.007946001,2.0652E-05,0.000369355,0.006468267,0.002864014,0.002438924,0.002428672,0,0.006340577,0.009542423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,22:30,20230909 22:30,0.008332023,2.64643E-05,0.000368196,0.006448023,0.002869125,0.002421504,0.002396828,0,0.00488401,0.009492769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,22:45,20230909 22:45,0.008472905,2.73669E-05,0.000207192,0.006342165,0.002861054,0.002427491,0.002482681,0,0.005438087,0.010208907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,23:00,20230909 23:00,0.006880614,3.35412E-05,0.000132972,0.005841654,0.002855117,0.0024179,0.003305967,0,0.005687821,0.010105899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,23:15,20230909 23:15,0.007548555,2.06766E-05,0.000279527,0.006527869,0.002854878,0.002423748,0.00314962,0,0.005152471,0.009774475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,23:30,20230909 23:30,0.007350762,2.74178E-05,9.71185E-05,0.006725254,0.00282883,0.002367728,0.002921416,0,0.005371058,0.009558843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230909,23:45,20230909 23:45,0.00579202,2.56016E-05,6.3969E-05,0.006674887,0.002827536,0.002396284,0.003164326,0,0.005786499,0.009498648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,0:00,20230910 00:00,0.005173436,3.2517E-05,0.000100079,0.006103528,0.003011806,0.002391905,0.00274528,0,0.005721539,0.009690533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,0:15,20230910 00:15,0.004375471,2.56596E-05,0.000172195,0.006164281,0.002826116,0.002394414,0.003219732,0,0.00679963,0.009550508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,0:30,20230910 00:30,0.004696779,2.49893E-05,0,0.006110659,0.002805616,0.002395171,0.004986122,0,0.005183144,0.009203996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,0:45,20230910 00:45,0.004322615,3.14951E-05,0,0.006168689,0.002804338,0.002445381,0.002890526,0,0.005892905,0.010231093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,1:00,20230910 01:00,0.003992208,1.94661E-05,0.000367879,0.006914005,0.002804134,0.002386901,0.003427158,0,0.005784851,0.010371649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,1:15,20230910 01:15,0.004703031,3.33645E-05,0.00016815,0.006439916,0.002899091,0.002388414,0.002738157,0,0.005879904,0.009531386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,1:30,20230910 01:30,0.003865572,2.58934E-05,0.000664793,0.006461391,0.002822667,0.002436597,0.003309024,0,0.006044929,0.009999733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,1:45,20230910 01:45,0.003494907,2.49834E-05,0.00058733,0.006950419,0.003002395,0.002388482,0.002763312,0,0.004963642,0.009583581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,2:00,20230910 02:00,0.003537567,2.51022E-05,0.000480698,0.00680986,0.002881979,0.002372523,0.00329977,0,0.005618986,0.009369363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,2:15,20230910 02:15,0.004151879,2.58485E-05,0.000184444,0.006508246,0.002830144,0.002421899,0.002881424,0,0.006099262,0.010010426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,2:30,20230910 02:30,0.004004637,2.51289E-05,0.000108265,0.006256703,0.002825677,0.002385504,0.002924107,0,0.006175331,0.010161672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,2:45,20230910 02:45,0.003720315,2.48205E-05,0,0.006322003,0.002846774,0.002380783,0.002813547,0,0.005747267,0.0093609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,3:00,20230910 03:00,0.003629661,2.40805E-05,0.000106352,0.006314437,0.002827957,0.002350154,0.003156219,0,0.005494188,0.010301839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,3:15,20230910 03:15,0.003628283,2.46198E-05,0.000186179,0.007097656,0.00286168,0.002399402,0.002726052,0,0.005573096,0.009715422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,3:30,20230910 03:30,0.00358436,2.49482E-05,0.000398751,0.006929841,0.00282579,0.002367556,0.005031532,0,0.005684054,0.009843647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20230910,3:45,20230910 03:45,0.003626888,3.18296E-05,4.04157E-07,0.006624019,0.002828719,0.002425883,0.0027288,0,0.005558169,0.009772263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
