,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204
04000104772716,-2.85347889160796,-3.0615555692439598,-3.0629272211117295,-3.2024082172716897,-3.97809015878232,-5.14017976020934,-7.35158804484342,-6.52074668848999,-5.351847771997099,-4.595520435809241,-4.41623850469159,-3.5706057531088002,-2.83232508132638,-3.08192527014665,-3.5355575332573803,-3.45049824608709,-3.9953767888587404,-5.82733976391129,-7.321553886151579,-6.33804809929202,-5.0816824696945995,-4.21525792367614,-3.4268790960851403,-2.7855906062325,-2.9913373527667098,-2.69388524441028,-2.7081708371045297,-3.0476711473328,-3.4906591940497704,-4.4870652649249605,-7.870912831680251,-7.25830043511763,-5.204318019074241,-4.40197929538399,-3.4268790960851403,-3.25653785391358,-3.1379237530298196,-3.1933098358388103,-3.30318574245114,-3.90539047737216,-4.50298523345458,-5.9436315896164,-7.93334558272833,-7.321553886151579,-5.4296701642072405,-5.18866971265559,-4.28262433072971,-3.594672820472,-3.8228374116391097,-3.41927980832652,-2.9901484173465698,-3.4166336423527404,-4.0420082869628,-7.96287141326226,-7.96287141326226,-5.85973171326771,-4.82024891351812,-4.23828332930959,-3.6285302242411297,-2.9272212130154998,-2.7240223604076497,-3.1977908873800405,-3.6531897271806,-4.00698602451944
04000105424986,-3.1098919199705297,-3.17095288370834,-3.0862568147091003,-3.2798967051019705,-3.86908522337277,-5.25721243547843,-7.35158804484342,-6.52074668848999,-5.817408820973459,-5.092260292955889,-4.74054171790388,-3.89007753561267,-3.0849885946577995,-3.18963457597425,-3.5355575332573803,-3.39113877483964,-4.15866647401985,-6.902355496319059,-7.96287141326226,-6.83569738169902,-5.29165976147748,-4.6317590803338895,-3.69718857140199,-3.1558837831228597,-3.3382428988676103,-2.92684260217439,-2.9860219064864504,-3.5111951606737204,-4.108709886476221,-5.385359812144281,-6.556230154754799,-7.25830043511763,-5.60658678350847,-4.83573297580266,-3.69718857140199,-3.45049824608709,-3.43031770737055,-3.20868146711428,-3.1876058504932403,-3.85504553909034,-4.38891822321426,-5.3897799056203795,-7.93334558272833,-7.96287141326226,-5.16329533504161,-4.56300702164879,-4.07830176371669,-3.97544612045768,-3.7429184387591294,-3.12639129775993,-3.03237803365637,-3.7526773667609703,-4.45541423410407,-7.321553886151579,-7.96287141326226,-6.655364996315059,-5.68963091745306,-4.84600401371222,-3.7176377541986203,-3.17521583955428,-2.9457580661663596,-3.4268790960851403,-3.8452737124137797,-4.21682897394917
04000105561894,-3.2560132609657297,-3.4126371878823702,-3.46418180204125,-3.4365804884987496,-4.10044747643794,-5.19698499314121,-6.96456469898448,-7.19029125470382,-5.7231738193556705,-5.092260292955889,-4.36232453283392,-3.5825668855712904,-3.20868146711428,-3.55878599994521,-3.79163436021521,-3.8008934718969702,-4.43824063800443,-6.07524897400224,-7.321553886151579,-6.33804809929202,-4.99120332836117,-4.19121707397037,-3.85787128835729,-3.4934958151201703,-3.4582607436185895,-3.0047509094490703,-3.0185750109355896,-3.43031770737055,-4.01174437307516,-4.80098949679242,-7.22493251946543,-6.86962064169079,-5.385359812144281,-4.88204211008014,-3.85787128835729,-3.3260653465649597,-3.5136048622063,-3.4731103198529603,-3.43389163527265,-3.6621461677497296,-4.03039984834253,-5.14017976020934,-7.93334558272833,-7.96287141326226,-5.00169866541272,-4.468003414759879,-3.8629961965435298,-3.9233556415008803,-4.09167331082561,-3.58613857583951,-3.16272925430912,-4.108709886476221,-5.353850944807269,-7.96287141326226,-7.96287141326226,-6.25904994017471,-5.287639404889419,-4.48272910515777,-3.45049824608709,-3.21835087892497,-2.98469744789586,-3.3669241491996003,-3.7310412093113303,-3.8336308447135097
04000105579649,-3.17301940156672,-3.2217675746767207,-3.24817721254878,-3.1876058504932403,-3.9974714100733,-4.89636361934693,-6.68623263278544,-6.302391254029269,-5.41589169733858,-4.93060035610881,-4.82024891351812,-3.6193334256358303,-3.14856376910926,-3.2655530713197005,-3.5355575332573803,-3.3815792718480098,-3.90539047737216,-5.628842078428231,-6.933979981690559,-7.22493251946543,-5.55777611557701,-5.03541993851448,-3.89007753561267,-3.2164568081289797,-3.29219641975892,-2.9144281880426095,-3.07296995813617,-3.44147880272307,-4.1502914922861995,-5.15058785011838,-7.870912831680251,-7.902718711884201,-5.78699542660555,-5.21666050583985,-3.89007753561267,-3.23166275319665,-3.4403570708247697,-3.44329070334473,-3.32221554160268,-4.25153737132302,-5.00169866541272,-6.22685332821262,-7.93334558272833,-7.96287141326226,-5.59526688590335,-4.87193659729697,-3.9566502740901806,-3.97544612045768,-3.69298045541229,-3.43031770737055,-3.24817721254878,-3.7526773667609703,-4.45541423410407,-7.96287141326226,-7.96287141326226,-5.85973171326771,-4.86261894046808,-4.3776798064349505,-3.6784727287651497,-3.1893884505399197,-2.8900523608711497,-3.32886241764032,-3.7723644255468196,-3.87800870512608
04000105804385,-3.23268695521482,-3.3318679868364303,-3.29553550134974,-3.46525875708422,-4.29105584218061,-5.25721243547843,-6.96456469898448,-7.19029125470382,-5.48431961586579,-4.88204211008014,-4.311169183000589,-3.55878599994521,-3.14856376910926,-3.22266673580809,-3.2571377258817,-3.3260653465649597,-3.8883256524225,-5.54264679910936,-7.96287141326226,-7.22493251946543,-5.18116990287982,-4.526759805628879,-3.7107747916751004,-3.27264578507784,-3.2832361974605297,-2.9585701209536497,-2.9239320901632597,-3.5233021581504906,-3.9065781659024,-4.4870652649249605,-7.22493251946543,-7.25830043511763,-5.0995979999760195,-4.37307377028555,-3.7107747916751004,-3.3171054152822,-3.46074331933232,-3.29772811787539,-3.08401135124708,-3.90539047737216,-4.12928457620724,-5.3897799056203795,-7.93334558272833,-7.96287141326226,-5.68963091745306,-5.321301010494531,-4.15509668979737,-4.04940997707745,-3.85096233386736,-3.6394150007446497,-3.54751918435098,-4.53365766709041,-5.353850944807269,-7.96287141326226,-7.96287141326226,-6.43770142326972,-5.50904465019887,-4.80695541921958,-3.8452737124137797,-3.4767859970342703,-3.06744329478325,-3.55878599994521,-3.97425858019252,-4.45541423410407
04000106583426,-3.23214439587866,-3.5129214731702993,-3.50447255495215,-3.5841233823440897,-4.40499897893159,-4.74403312224371,-7.5748423376073095,-7.41570891993069,-5.36646213183592,-4.76375493472496,-4.62602570076466,-3.56646686645527,-2.84279692718013,-3.29794671717071,-3.62941243117729,-3.5110904529224505,-4.1601423448528,-5.22337282069315,-8.17397306550274,-6.78747477402457,-5.36646213183592,-4.63907677865507,-4.09529203123625,-3.43860219938457,-3.5479706576555,-3.10395864498883,-3.25624975357678,-3.7980640414303304,-4.3875603694492,-5.386827654965741,-7.06481578200163,-8.11536342538815,-5.3359186815733795,-4.668819496857121,-4.09529203123625,-3.46113748061737,-3.4370666025710803,-3.4540892718467795,-3.55982173604046,-4.09246754368439,-3.9346756885477503,-4.937323603361031,-8.14521594559018,-8.17397306550274,-5.23816354661372,-4.98143719217721,-4.47549711947682,-3.8821242046617,-3.02505069125092,-3.0931327489402203,-3.1807226534315096,-3.9080547790127795,-4.96995002064009,-8.17397306550274,-8.17397306550274,-6.66968418619056,-5.66538639668215,-4.59018978086427,-3.6579573289603298,-3.3782885976111503,-3.04684377633901,-3.17710252194667,-3.56367053136909,-3.6711205827001696
04000106628213,-2.7726741847180496,-2.9764590897855894,-3.0476711473328,-3.1098919199705297,-4.01723573085992,-4.66553609641508,-7.35158804484342,-7.19029125470382,-4.908235722029099,-4.29105584218061,-3.9233556415008803,-3.16555735577947,-2.7506939029742004,-2.78174932228627,-3.03959299430565,-3.0522235807826297,-3.6757330571602704,-5.7231738193556705,-7.321553886151579,-6.83569738169902,-5.2348896066673305,-4.66936050422852,-3.6837844650342704,-2.93880117295867,-3.06744329478325,-2.56849226532839,-2.7130344530412596,-3.0105191844965296,-3.6705576548565095,-4.729825592881371,-7.22493251946543,-7.25830043511763,-5.0995979999760195,-4.26514622805794,-3.6837844650342704,-3.0799821795414,-3.01197906145786,-2.9749252283059198,-2.9496301172960098,-3.3815792718480098,-3.79641285116042,-4.89636361934693,-7.93334558272833,-7.96287141326226,-4.77960137122011,-4.11527712777481,-3.5355575332573803,-3.35727204168277,-3.45560766257636,-2.91992668742661,-2.85498286391968,-3.6318955967972797,-4.84600401371222,-7.96287141326226,-7.96287141326226,-5.229562967277491,-4.03039984834253,-3.37698630848081,-2.9179299862566297,-2.7064080979304905,-2.37108471829455,-2.58167317894637,-2.92997043696428,-3.27264578507784
04000106711985,-3.23821800909425,-3.24871651751642,-3.2703163331696006,-3.3407752576233,-4.05617512508645,-4.74403312224371,-7.1924856557983805,-7.41570891993069,-5.36646213183592,-4.668819496857121,-4.2867363285103,-3.58531164228806,-2.9594464671880494,-3.17710252194667,-3.4168857680813502,-3.3981929287738697,-3.84709173817909,-5.17714948956239,-7.16219911933203,-6.78747477402457,-5.14482571930496,-4.31629654207744,-3.61426187432203,-3.05945852491027,-3.24920186797527,-2.88332609983464,-2.7808137671822797,-3.34779992030693,-3.8081381468183797,-4.697530347198491,-7.06481578200163,-7.4828477185161795,-5.1142368985747995,-4.63907677865507,-3.61426187432203,-3.1496579748591502,-3.1921819183320803,-3.1647357460371,-3.1939565958012794,-3.5129214731702993,-3.5948688973382597,-7.1308735994054695,-7.514596166331401,-7.54523751119191,-5.056946488544839,-4.59105821995926,-4.08563077791357,-3.9482567000274105,-3.56705042179015,-3.35588899857862,-3.47692330088615,-4.43091974685826,-5.3553191399637,-7.54523751119191,-7.54523751119191,-5.9904934649256205,-5.1434556694249505,-4.61479577978837,-3.91596690647224,-3.25685143200216,-2.97199589217488,-3.34170673209983,-3.78425758818352,-4.1618377477732995
04000106764786,-3.3837436352466694,-3.5405231767401295,-3.5154851137525998,-3.462301933688,-4.49434490328955,-6.46703362857975,-7.4108330983433,-7.2500637520398294,-5.01132920507513,-4.4645845338549695,-4.42493700175609,-3.64527614616405,-3.07514817683446,-3.2770403524704,-3.5293633521489,-3.55484012534365,-4.02107689119462,-5.69099912589813,-6.994434214348191,-7.92775049768278,-5.47817035208434,-4.77096977396617,-4.19193420284437,-3.50601062048484,-3.5755711820449103,-3.2938316759104596,-3.4069563500040196,-3.74402257293241,-4.37379056575267,-5.38362591674674,-7.92775049768278,-6.65157122042173,-5.212985925144,-4.65808596242683,-4.19193420284437,-3.4348351048705204,-3.57631958480482,-3.48661506735418,-3.49661221951614,-3.9342289536496495,-4.34916601680049,-5.78526815273159,-7.989800915639019,-8.0191375025643,-5.225688383188991,-4.89019107097021,-4.44028950951225,-4.131446443953569,-3.4354242576371004,-3.2224380716569603,-3.3380342270722996,-3.9860316201456603,-4.69431627876258,-8.0191375025643,-8.0191375025643,-6.16929690109292,-5.225688383188991,-4.831897162321719,-4.24675774072516,-3.7864048078116204,-2.9231465139788697,-3.07427068936027,-3.48309966420833,-3.78679766588791
